QuoteID,Quote,SupportingText,Audience,TopicCategory,Topic,Theme,SourceType,InspiredBy,Author,AttributionNote,OriginalTheme,SourceURL,Occasion,IllustrationTags,SourceLibrary,SourceFile,DuplicateOf,CandidateQuote,WordCount,QualityStatus,ReviewFlags
WEMP183,Do not trade conviction for temporary acceptance.,The point lands on authenticity and identity in everyday life.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Braving the Wilderness,Brené Brown,,Belonging & Conviction,,,"confidence,alone,friends",women,data/library/women_empowerment_part_02.csv,,Do not trade conviction for temporary acceptance.,7,approved,negative_command_opener
WEMP184,People may dislike a boundary and still be capable of respecting it.,The point feels less abstract when you notice peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,"Set Boundaries, Find Peace",Nedra Glover Tawwab,,Boundaries & Peace,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_02.csv,,People may dislike a boundary and still be capable of respecting it.,12,approved,
WEMP185,Your triggers can become information instead of instructions.,What stays with you is the focus on mental health.,Women,Wellness,Mental Health,Growth,inspired_by,The Mountain Is You,Brianna Wiest,,Healing & Self-Sabotage,,,"peace,rest,reflection",women,data/library/women_empowerment_part_02.csv,,Your triggers can become information instead of instructions.,8,approved,
WEMP186,Self-care is not always glamorous; sometimes it is cleaning up the chaos you keep avoiding.,The message gets clearer when you name rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Buy Yourself the F*cking Lilies,Tara Schuster,,Self-Care & Self-Respect,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_02.csv,,Self-care is not always glamorous; sometimes it is cleaning up the chaos you keep avoiding.,15,approved,
WEMP187,Lead from the position you occupy instead of waiting for someone to name you leader.,Leadership starts with action before it arrives with a title.,Women,Relationships,Friendship,Dreams,inspired_by,Wolfpack,Abby Wambach,,Teamwork & Women's Leadership,,,"friends,group,laughter",women,data/library/women_empowerment_part_02.csv,,Lead from the position you occupy instead of waiting for someone to name you a leader.,16,approved,
WEMP188,Women should not have to destroy their health to demonstrate professional commitment.,The everyday value comes from paying attention to rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Thrive,Arianna Huffington,,Well-Being & Success,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_02.csv,,Women should not have to destroy their health to demonstrate professional commitment.,12,approved,gender_coded|aggressive_tone
WEMP189,Recovery can include joy without betraying what you lost.,There is a practical focus here on resilience.,Women,Mindset,Resilience,Resilience,inspired_by,Option B,Sheryl Sandberg & Adam Grant,,Resilience & Recovery,,,"climbing,walking,alone",women,data/library/women_empowerment_part_02.csv,,Recovery can include joy without betraying what you lost.,9,approved,
WEMP190,"Listen carefully to what brings you energy, peace, and a sense of aliveness.",A useful question is how to make room for authenticity and identity.,Women,Mindset,Authenticity & Identity,Peace & Letting Go,inspired_by,What I Know for Sure,Oprah Winfrey,,Self-Worth & Wisdom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_02.csv,,"Listen carefully to what brings you energy, peace, and a sense of aliveness.",13,approved,
WEMP191,"Direction grows from listening, experimenting, and noticing what keeps returning.",A useful question is how to make room for purpose and meaning.,Women,Mindset,Purpose & Meaning,Dreams,inspired_by,The Path Made Clear,Oprah Winfrey,,Purpose & Direction,,,"journey,work,reading",women,data/library/women_empowerment_part_02.csv,,"Direction grows from listening, experimenting, and noticing what keeps returning.",10,approved,
WEMP192,Care without respect eventually becomes another form of harm.,What matters here is keeping love in view.,Women,Relationships,Love,Self-Worth,inspired_by,All About Love,bell hooks,,Love & Self-Respect,,,"couple,love",women,data/library/women_empowerment_part_02.csv,,Care without respect eventually becomes another form of harm.,9,approved,
WEMP193,Not every socially approved path is psychologically nourishing.,Think of this as a note about authenticity and identity.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,Women Who Run With the Wolves,Clarissa Pinkola Estés,,Instinct & Inner Life,,,"confidence,alone,friends",women,data/library/women_empowerment_part_02.csv,,Not every socially approved path is psychologically nourishing.,8,approved,
WEMP194,Women deserve more than inspiration; they deserve the material conditions that allow work to exist.,The message stays grounded when you keep authenticity and identity in mind.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,A Room of One's Own,Virginia Woolf,,Independence & Creative Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_02.csv,,Women deserve more than inspiration; they deserve the material conditions that allow work to exist.,15,approved,gender_coded
WEMP195,Reason is not a masculine possession.,The practical meaning stays close to justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,A Vindication of the Rights of Woman,Mary Wollstonecraft,,Education & Equality,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_02.csv,,Reason is not a masculine possession.,6,approved,
WEMP196,"Power can be exercised by connecting people, not only by directing them downward.",This is really a reminder about fitness.,Women,Wellness,Fitness,Dreams,inspired_by,The Female Advantage,Sally Helgesen,,Women & Leadership Strengths,,,"workout,gym,running",women,data/library/women_empowerment_part_02.csv,,"Power can be exercised by connecting people, not only by directing them downward.",13,approved,
WEMP197,Avoiding difficult feedback may feel polite while quietly failing the person.,The point gets clearer when you name communication and social skills.,Women,Relationships,Communication & Social Skills,Dreams,inspired_by,Radical Candor,Kim Scott,,Communication & Leadership,,,"conversation,friends,team",women,data/library/women_empowerment_part_02.csv,,Avoiding difficult feedback may feel polite while quietly failing the person.,11,approved,
WEMP198,Leadership can mean listening long enough for another person's experience to change your assumptions.,The core message keeps returning to justice and equality.,Women,Youth,Justice & Equality,Dreams,inspired_by,My Life on the Road,Gloria Steinem,,Activism & Listening,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_02.csv,,Leadership can mean listening long enough for another person's experience to change your assumptions.,14,approved,
WEMP199,Ask who was measured before trusting a solution described as universal.,The practical side is keeping justice and equality in view.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Invisible Women,Caroline Criado Perez,,"Data, Design & Equality",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_02.csv,,Ask who was measured before trusting a solution described as universal.,11,approved,
WEMP200,Do not let fear of being imperfect keep you silent about injustice.,"In practice, the message keeps returning to justice and equality.",Women,Youth,Justice & Equality,Self-Worth,inspired_by,Bad Feminist,Roxane Gay,,Imperfect Feminism & Culture,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_02.csv,,Do not let fear of being imperfect keep you silent about injustice.,12,approved,negative_command_opener
WEMP201,A career grows faster when women stop treating every stretch opportunity as evidence they are underqualified.,The most useful thread here points back to leadership.,Women,Business,Leadership,Dreams,inspired_by,Lean In,Sheryl Sandberg,,Career & Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_03.csv,,A career grows faster when women stop treating every stretch opportunity as evidence they are underqualified.,16,approved,gender_coded
WEMP202,Freedom begins when being a good woman stops meaning being endlessly agreeable.,Underneath the message is a focus on authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Untamed,Glennon Doyle,,Authenticity & Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Freedom begins when being a good woman stops meaning being endlessly agreeable.,12,approved,gender_coded
WEMP203,"Your identity can hold daughter, mother, professional, partner, citizen, and dreamer without reducing any one of them.",The message makes more sense with authenticity and identity in mind.,Women,Mindset,Authenticity & Identity,Happiness & Gratitude,inspired_by,Becoming,Michelle Obama,,Identity & Becoming,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,"Your identity can hold many roles—daughter, mother, professional, partner, citizen, and dreamer—without reducing you to any one of them.",21,approved,gender_coded
WEMP204,"Strong women still need tools, routines, friendship, and rest to remain steady.",There is a practical focus here on fitness.,Women,Wellness,Fitness,Discipline & Action,inspired_by,The Light We Carry,Michelle Obama,,Confidence & Inner Strength,,,"workout,gym,running",women,data/library/women_empowerment_part_03.csv,,"Strong women still need tools, routines, friendship, and rest to remain steady.",12,approved,gender_coded
WEMP205,Women do not need to become more like men to deserve equal freedom.,The simplest thread to follow points toward justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,We Should All Be Feminists,Chimamanda Ngozi Adichie,,Equality & Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Women do not need to become more like men to deserve equal freedom.,13,approved,gender_coded
WEMP206,Do not teach girls to make themselves smaller to protect a boy's confidence.,A useful takeaway is to keep growth in sight.,Women,Mindset,Growth,Believe in Yourself,inspired_by,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,,Raising Empowered Girls,,,"growth,journey,reading",women,data/library/women_empowerment_part_03.csv,,Do not teach girls to make themselves smaller to protect a boy's confidence.,13,approved,gender_coded|negative_command_opener
WEMP207,Public voice is not something women should need exceptional courage to use.,"In everyday life, this keeps the focus on justice and equality.",Women,Youth,Justice & Equality,Courage,inspired_by,Women & Power,Mary Beard,,Power & Public Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Public voice is not something women should need exceptional courage to use.,12,approved,gender_coded
WEMP208,Visible women leaders expand the imagination of the girls watching them.,The thought here stays grounded in justice and equality.,Women,Youth,Justice & Equality,Dreams,inspired_by,Women and Leadership,Julia Gillard & Ngozi Okonjo-Iweala,,Leadership & Gender Bias,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Visible women leaders expand the imagination of the girls watching them.,11,approved,gender_coded
WEMP209,Listen to women closest to the problem before designing solutions for their lives.,The useful part is keeping justice and equality close to daily choices.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,The Moment of Lift,Melinda French Gates,,Global Equality & Opportunity,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Listen to women closest to the problem before designing solutions for their lives.,13,approved,gender_coded
WEMP210,One girl speaking can expose the injustice that thousands were told to accept quietly.,"At heart, this is about study and learning.",Women,Youth,Study & Learning,Courage,inspired_by,I Am Malala,Malala Yousafzai & Christina Lamb,,Education & Courage,,,"books,study,school",women,data/library/women_empowerment_part_03.csv,,One girl speaking can expose the injustice that thousands were told to accept quietly.,14,approved,gender_coded
WEMP211,"Your family story is important, but it is not the only authority on who you are.",The practical thread here points back to study and learning.,Women,Youth,Study & Learning,Happiness & Gratitude,inspired_by,Educated,Tara Westover,,Education & Self-Invention,,,"books,study,school",women,data/library/women_empowerment_part_03.csv,,"Your family story is important, but it is not the only authority on who you are.",16,approved,
WEMP212,Your pain deserves language even when institutions prefer neatness and silence.,What stays with you is the focus on justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Know My Name,Chanel Miller,,"Voice, Dignity & Survival",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Your pain deserves language even when institutions prefer neatness and silence.,11,approved,
WEMP213,"Women's rights include survival, economic security, bodily safety, and access to basic needs.",A useful question is how to make room for justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Hood Feminism,Mikki Kendall,,Intersectional Feminism,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,"Women's rights include survival, economic security, bodily safety, and access to basic needs.",13,approved,gender_coded
WEMP214,Stop speaking about your body in a way you would never speak to a child you love.,The clearest thread here points toward love.,Women,Relationships,Love,Self-Worth,inspired_by,The Body Is Not an Apology,Sonya Renee Taylor,,Body Respect & Self-Love,,,"couple,love",women,data/library/women_empowerment_part_03.csv,,Stop speaking about your body in a way you would never speak to a child you love.,17,approved,
WEMP215,Success becomes freer when you stop chasing acceptance from systems built without you in mind.,The everyday meaning comes back to goals.,Women,Mindset,Goals,Dreams,inspired_by,More Than Enough,Elaine Welteroth,,Worth & Ambition,,,"planning,desk,journey",women,data/library/women_empowerment_part_03.csv,,Success becomes freer when you stop chasing acceptance from systems built without you in mind.,15,approved,
WEMP216,Speak before your answer feels polished enough to be immune from criticism.,Keep the attention on self-belief in ordinary moments.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,The Confidence Code,Katty Kay & Claire Shipman,,Confidence & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_03.csv,,Speak before your answer feels polished enough to be immune from criticism.,12,approved,
WEMP217,Let go of habits that made you successful earlier but keep you small now.,A grounded reading keeps the focus on career.,Women,Business,Career,Discipline & Action,inspired_by,How Women Rise,Sally Helgesen & Marshall Goldsmith,,Career Growth & Habits,,,"work,office,learning",women,data/library/women_empowerment_part_03.csv,,Let go of habits that made you successful earlier but keep you small now.,14,approved,
WEMP218,Play bigger by becoming more loyal to purpose than to being liked.,This offers a practical lens for thinking about purpose and meaning.,Women,Mindset,Purpose & Meaning,Becoming,inspired_by,Playing Big,Tara Mohr,,Calling & Inner Critic,,,"journey,work,reading",women,data/library/women_empowerment_part_03.csv,,Play bigger by becoming more loyal to purpose than to being liked.,12,approved,
WEMP219,Your career should not depend on being the most agreeable person in every room.,The thread running through this points back to career.,Women,Business,Career,Dreams,inspired_by,Nice Girls Don't Get the Corner Office,Lois P. Frankel,,Workplace Power,,,"work,office,learning",women,data/library/women_empowerment_part_03.csv,,Your career should not depend on being the most agreeable person in every room.,14,approved,
WEMP220,Use your strengths strategically instead of spending energy imitating someone else's leadership style.,The point feels less abstract when you notice money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Own It,Sallie Krawcheck,,"Women, Work & Financial Power",,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,Use your strengths strategically instead of spending energy imitating someone else's leadership style.,13,approved,
WEMP221,Investing belongs in women's conversations about freedom.,The clearest everyday thread points back to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Financial Feminist,Tori Dunlap,,Money & Independence,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,Investing belongs in women's conversations about freedom.,7,approved,gender_coded
WEMP222,"Price your expertise with the future of your business in mind, not only the comfort of the buyer.",The point here is to keep noticing money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,We Should All Be Millionaires,Rachel Rodgers,,Wealth & Economic Power,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,"Price your expertise with the future of your business in mind, not only the comfort of the buyer.",18,approved,
WEMP223,"Build credit, savings, insurance, investing, and budgeting as parts of one life—not separate emergencies.",The everyday value comes from paying attention to money mindset.,Women,Business,Money Mindset,Dreams,inspired_by,Get Good with Money,Tiffany Aliche,,Financial Security & Systems,,,"finance,work,building",women,data/library/women_empowerment_part_03.csv,,"Build credit, savings, insurance, investing, and budgeting as parts of one life—not separate emergencies.",15,approved,
WEMP224,Learn the negotiation skills that turn expertise into compensation.,The message is easier to carry with authenticity and identity in mind.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Secrets of Six-Figure Women,Barbara Huson,,Earning & Self-Worth,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Learn the negotiation skills that turn expertise into compensation.,9,approved,
WEMP225,Your voice gets stronger when you use it before you feel elegant.,A simple way to hold this is to remember courage.,Women,Mindset,Courage,Courage,inspired_by,Year of Yes,Shonda Rhimes,,Courage & Visibility,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,Your voice gets stronger when you use it before you feel polished.,12,approved,
WEMP226,Curiosity is often a gentler and more reliable guide than pressure to find one grand passion.,Think of this as a note about growth.,Women,Mindset,Growth,Growth,inspired_by,Big Magic,Elizabeth Gilbert,,Creativity & Permission,,,"growth,journey,reading",women,data/library/women_empowerment_part_03.csv,,Curiosity is often a gentler and more reliable guide than pressure to find one grand passion.,16,approved,
WEMP227,Confidence grows when belief is followed by movement.,Underneath the message is a focus on self-belief.,Women,Mindset,Self-Belief,Believe in Yourself,inspired_by,You Are a Badass,Jen Sincero,,Self-Belief & Action,,,"confidence,standing-tall",women,data/library/women_empowerment_part_03.csv,,Confidence grows when belief is followed by movement.,8,approved,
WEMP228,Courage can begin before your mind has finished writing the excuse.,The message stays grounded when you keep courage in mind.,Women,Mindset,Courage,Courage,inspired_by,The 5 Second Rule,Mel Robbins,,Action & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,Courage can begin before your mind has finished writing the excuse.,11,approved,
WEMP229,Stop forcing reciprocity from relationships that keep showing you their limits.,The core message keeps returning to peace.,Women,Mindset,Peace,Peace & Letting Go,inspired_by,The Let Them Theory,Mel Robbins & Sawyer Robbins,,Detachment & Boundaries,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_03.csv,,Stop forcing reciprocity from relationships that keep showing you their limits.,11,approved,
WEMP230,Perfectionism protects an image while often suffocating growth.,The everyday takeaway comes back to courage.,Women,Mindset,Courage,Courage,inspired_by,Daring Greatly,Brené Brown,,Vulnerability & Courage,,,"journey,standing-tall,action",women,data/library/women_empowerment_part_03.csv,,Perfectionism protects an image while often suffocating growth.,8,approved,
WEMP231,Do not confuse emotional armour with executive presence.,A simple way to hold this is to remember leadership.,Women,Business,Leadership,Peace & Letting Go,inspired_by,Dare to Lead,Brené Brown,,Brave Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_03.csv,,Do not confuse emotional armour with executive presence.,8,approved,negative_command_opener
WEMP232,Self-compassion makes change more sustainable than constant self-attack.,The everyday value comes from paying attention to authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,The Gifts of Imperfection,Brené Brown,,Authenticity & Worthiness,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Self-compassion makes change more sustainable than constant self-attack.,8,approved,
WEMP233,Listen across differences without surrendering your own humanity or principles.,The clearest thread here points toward authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Braving the Wilderness,Brené Brown,,Belonging & Conviction,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Listen across differences without surrendering your own humanity or principles.,10,approved,
WEMP234,Stop over-explaining the limits you have already decided are necessary.,"In practice, the message keeps returning to peace.",Women,Mindset,Peace,Peace & Letting Go,inspired_by,"Set Boundaries, Find Peace",Nedra Glover Tawwab,,Boundaries & Peace,,,"meditation,nature,quiet",women,data/library/women_empowerment_part_03.csv,,Stop over-explaining the limits you have already decided are necessary.,10,approved,
WEMP235,Self-awareness becomes empowerment only when it changes the next decision.,The message keeps mental health close to everyday life.,Women,Wellness,Mental Health,Growth,inspired_by,The Mountain Is You,Brianna Wiest,,Healing & Self-Sabotage,,,"peace,rest,reflection",women,data/library/women_empowerment_part_03.csv,,Self-awareness becomes empowerment only when it changes the next decision.,10,approved,
WEMP236,Create a home and routine that remind you that you matter.,The everyday takeaway comes back to rest and recovery.,Women,Wellness,Rest & Recovery,Discipline & Action,inspired_by,Buy Yourself the F*cking Lilies,Tara Schuster,,Self-Care & Self-Respect,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_03.csv,,Create a home and routine that remind you that you matter.,11,approved,
WEMP237,Celebrate another woman's success without treating it as evidence that your chance disappeared.,"In everyday life, this keeps the focus on friendship.",Women,Relationships,Friendship,Dreams,inspired_by,Wolfpack,Abby Wambach,,Teamwork & Women's Leadership,,,"friends,group,laughter",women,data/library/women_empowerment_part_03.csv,,Celebrate another woman's success without treating it as evidence that your chance disappeared.,13,approved,gender_coded
WEMP238,Make room for silence before constant urgency becomes your personality.,A grounded reading keeps the focus on rest and recovery.,Women,Wellness,Rest & Recovery,Peace & Letting Go,inspired_by,Thrive,Arianna Huffington,,Well-Being & Success,,,"sleep,rest,recovery",women,data/library/women_empowerment_part_03.csv,,Make room for silence before constant urgency becomes your personality.,10,approved,
WEMP239,Ask for help specifically; people often care but do not know what would actually help.,A practical reading starts by noticing resilience.,Women,Mindset,Resilience,Resilience,inspired_by,Option B,Sheryl Sandberg & Adam Grant,,Resilience & Recovery,,,"climbing,walking,alone",women,data/library/women_empowerment_part_03.csv,,Ask for help specifically; people often care but do not know what would actually help.,15,approved,
WEMP240,Your story can become a source of wisdom without remaining a source of shame.,A useful way to read this keeps authenticity and identity in mind.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,What I Know for Sure,Oprah Winfrey,,Self-Worth & Wisdom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Your story can become a source of wisdom without remaining a source of shame.,14,approved,
WEMP241,Do not confuse other people's urgency with your calling.,"In plain terms, this comes back to purpose and meaning.",Women,Mindset,Purpose & Meaning,Dreams,inspired_by,The Path Made Clear,Oprah Winfrey,,Purpose & Direction,,,"journey,work,reading",women,data/library/women_empowerment_part_03.csv,,Do not confuse other people's urgency with your calling.,9,approved,negative_command_opener
WEMP242,Love grows where truth can be spoken without fear.,The point here is to keep noticing love.,Women,Relationships,Love,Self-Worth,inspired_by,All About Love,bell hooks,,Love & Self-Respect,,,"couple,love",women,data/library/women_empowerment_part_03.csv,,Love grows where truth can be spoken without fear.,9,approved,
WEMP243,"Your wildness can mean intuition, imagination, vitality, and truth—not chaos.",A simple way to hold this is to remember authenticity and identity.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,Women Who Run With the Wolves,Clarissa Pinkola Estés,,Instinct & Inner Life,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,"Your wildness can mean intuition, imagination, vitality, and truth—not chaos.",11,approved,
WEMP244,Make room for your ideas before everyone else's needs consume the entire day.,It helps to read this as a note on authenticity and identity.,Women,Mindset,Authenticity & Identity,Growth,inspired_by,A Room of One's Own,Virginia Woolf,,Independence & Creative Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Make room for your ideas before everyone else's needs consume the entire day.,13,approved,
WEMP245,"Teach girls to build character, competence, and independence rather than decorative helplessness.",The everyday value comes from paying attention to justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,A Vindication of the Rights of Woman,Mary Wollstonecraft,,Education & Equality,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,"Teach girls to build character, competence, and independence rather than decorative helplessness.",12,approved,gender_coded
WEMP246,Build networks where information travels and people understand the larger purpose.,This is a quiet reminder to notice fitness.,Women,Wellness,Fitness,Dreams,inspired_by,The Female Advantage,Sally Helgesen,,Women & Leadership Strengths,,,"workout,gym,running",women,data/library/women_empowerment_part_03.csv,,Build networks where information travels and people understand the larger purpose.,11,approved,
WEMP247,Challenge ideas without reducing the human being who offered them.,The real-world focus here stays on communication and social skills.,Women,Relationships,Communication & Social Skills,Dreams,inspired_by,Radical Candor,Kim Scott,,Communication & Leadership,,,"conversation,friends,team",women,data/library/women_empowerment_part_03.csv,,Challenge ideas without reducing the human being who offered them.,10,approved,
WEMP248,Freedom is rarely handed down; people organize it into existence.,A practical reading starts by noticing justice and equality.,Women,Youth,Justice & Equality,Growth,inspired_by,My Life on the Road,Gloria Steinem,,Activism & Listening,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Freedom is rarely handed down; people organize it into existence.,10,approved,
WEMP249,Women's everyday experiences belong in the evidence used to design public life.,The core is keeping justice and equality in view.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Invisible Women,Caroline Criado Perez,,"Data, Design & Equality",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Women's everyday experiences belong in the evidence used to design public life.,12,approved,gender_coded
WEMP250,Women deserve room to be complicated rather than exemplary representatives of an entire gender.,A simple way to hold this is to remember justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Bad Feminist,Roxane Gay,,Imperfect Feminism & Culture,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Women deserve room to be complicated rather than exemplary representatives of an entire gender.,14,approved,gender_coded
WEMP251,"Choose partners, mentors, and workplaces that do not require your success to apologize for itself.",A useful way to read this keeps leadership in mind.,Women,Business,Leadership,Dreams,inspired_by,Lean In,Sheryl Sandberg,,Career & Leadership,,,"leader,team,meeting",women,data/library/women_empowerment_part_03.csv,,"Choose partners, mentors, and workplaces that do not require your success to apologize for itself.",15,approved,
WEMP252,Your life becomes yours when obedience is no longer mistaken for goodness.,The point feels less abstract when you notice authenticity and identity.,Women,Mindset,Authenticity & Identity,Self-Worth,inspired_by,Untamed,Glennon Doyle,,Authenticity & Freedom,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,Your life becomes yours when obedience is no longer mistaken for goodness.,12,approved,
WEMP253,"Achievement matters, but becoming the woman you respect matters more.",The clearest everyday thread points back to authenticity and identity.,Women,Mindset,Authenticity & Identity,Becoming,inspired_by,Becoming,Michelle Obama,,Identity & Becoming,,,"confidence,alone,friends",women,data/library/women_empowerment_part_03.csv,,"Achievement matters, but becoming the woman you respect matters more.",10,approved,gender_coded
WEMP254,Uncertainty is not a command to disappear; sometimes it is an invitation to rely on what you know about yourself.,The point feels less abstract when you notice fitness.,Women,Wellness,Fitness,Believe in Yourself,inspired_by,The Light We Carry,Michelle Obama,,Confidence & Inner Strength,,,"workout,gym,running",women,data/library/women_empowerment_part_03.csv,,Uncertainty is not a command to disappear; sometimes it is an invitation to rely on what you know about yourself.,20,approved,
WEMP255,Challenge traditions that survive only because nobody is allowed to question who benefits from them.,"In real life, the message points toward justice and equality.",Women,Youth,Justice & Equality,Self-Worth,inspired_by,We Should All Be Feminists,Chimamanda Ngozi Adichie,,Equality & Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Challenge traditions that survive only because nobody is allowed to question who benefits from them.,15,approved,
WEMP256,"Let curiosity, sport, science, leadership, softness, and strength all belong to her.",This is a quiet reminder to notice growth.,Women,Mindset,Growth,Dreams,inspired_by,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,,Raising Empowered Girls,,,"growth,journey,reading",women,data/library/women_empowerment_part_03.csv,,"Let curiosity, sport, science, leadership, softness, and strength all belong to her.",12,approved,
WEMP257,Redefine power so participation does not require women to erase themselves first.,This offers a practical lens for thinking about justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Women & Power,Mary Beard,,Power & Public Voice,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Redefine power so participation does not require women to erase themselves first.,12,approved,gender_coded
WEMP258,Power becomes healthier when women are not treated as unusual guests in leadership.,The message gets clearer when you name justice and equality.,Women,Youth,Justice & Equality,Dreams,inspired_by,Women and Leadership,Julia Gillard & Ngozi Okonjo-Iweala,,Leadership & Gender Bias,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Power becomes healthier when women are not treated as unusual guests in leadership.,13,approved,gender_coded
WEMP259,Unpaid care becomes an equality issue when it quietly consumes one gender's time and opportunity.,The message is easier to carry with justice and equality in mind.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,The Moment of Lift,Melinda French Gates,,Global Equality & Opportunity,,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,Unpaid care becomes an equality issue when it quietly consumes one gender's time and opportunity.,15,approved,
WEMP260,Do not underestimate a young woman's ability to understand what freedom should look like.,The point here is to keep noticing study and learning.,Women,Youth,Study & Learning,Peace & Letting Go,inspired_by,I Am Malala,Malala Yousafzai & Christina Lamb,,Education & Courage,,,"books,study,school",women,data/library/women_empowerment_part_03.csv,,Do not underestimate a young woman's ability to understand what freedom should look like.,14,approved,gender_coded|negative_command_opener
WEMP261,Knowledge can widen the distance between what you were told and what you now know to be possible.,The practical side is keeping study and learning in view.,Women,Youth,Study & Learning,Becoming,inspired_by,Educated,Tara Westover,,Education & Self-Invention,,,"books,study,school",women,data/library/women_empowerment_part_03.csv,,Knowledge can widen the distance between what you were told and what you now know to be possible.,18,approved,
WEMP262,"Justice begins with treating a woman as a whole human being, not as evidence in someone else's story.",The point here is to keep noticing justice and equality.,Women,Youth,Justice & Equality,Self-Worth,inspired_by,Know My Name,Chanel Miller,,"Voice, Dignity & Survival",,,"mixed-friends,teamwork",women,data/library/women_empowerment_part_03.csv,,"Justice begins with treating a woman as a whole human being, not as evidence in someone else's story.",18,approved,gender_coded
